"Year","ABW","AGO","AIA","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUW","CYM","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ESP","EST","ETH","FIN","FJI","FRA","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GTM","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KNA","KOR","KWT","LAO","LBN","LBR","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MSR","MUS","MWI","MYS","NAM","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","POL","PRT","PRY","PSE","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLE","SLV","SRB","STP","SUR","SVK","SVN","SWE","SWZ","SXM","SYC","SYR","TCA","TCD","TGO","THA","TJK","TKM","TTO","TUN","TUR","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VGB","VNM","YEM","ZAF","ZMB","ZWE"
1950,NA,NA,NA,NA,NA,0.182994186878205,NA,NA,0.22859401255846,0.146125078201294,NA,NA,0.563593804836273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473360434174538,0.232346594333649,NA,NA,NA,NA,NA,0.427397474646569,0.256921730935574,NA,NA,NA,NA,0.019807891454547,NA,0.166617177426815,NA,NA,0.182502396404744,NA,NA,0.269510343670845,NA,0.17616955190897,NA,NA,0.367623135447502,NA,NA,0.129567589610815,0.307741574943066,0.060327032580972,NA,0.053732683882117,0.307727679610252,NA,0.197610713541508,NA,0.301540717482567,NA,NA,NA,NA,NA,NA,NA,NA,0.285945631563663,NA,0.301622331142426,NA,NA,NA,NA,0.078912705183029,0.487505748867989,NA,NA,0.465983092784882,0.503006871789693,0.147612318396568,NA,NA,0.096038922667504,NA,0.291011393070221,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162957295775414,NA,NA,0.945775002241134,NA,NA,0.398867085576058,NA,NA,NA,0.12360866367817,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202795788645744,NA,NA,NA,NA,0.074972026050091,0.082695528864861,0.420112803578376,0.518285855650902,NA,0.358646288514137,NA,0.154690988361836,0.508921980857849,0.208093769848347,0.250413782894611,NA,0.269726671278477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504380613565445,NA,NA,NA,NA,NA,0.435658171772957,NA,NA,NA,NA,NA,NA,NA,0.182089176028967,NA,NA,0.590224862098694,NA,0.095548998564482,NA,NA,0.019975178409368,NA,0.228846579790116,0.083007734268904,NA,NA,0.488266333937645,NA,NA,NA,0.260319769382477,NA,NA
1951,NA,NA,NA,NA,NA,0.175369471311569,NA,NA,0.276845306158066,0.168396160006523,NA,NA,0.683663636446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523486763238907,0.322885900735856,NA,NA,NA,NA,NA,0.511780366301536,0.283617570996285,0.149654537439346,NA,NA,NA,0.0204451745376,NA,0.185672149062157,NA,NA,0.206026941537857,NA,NA,0.297696739435196,NA,0.187607303261757,NA,NA,0.424526318907738,0.897697955369949,NA,0.133224532008171,0.260363176465035,0.048339584842324,NA,0.067240171134472,0.368641510605812,NA,0.237904489040375,NA,0.334104269742966,NA,NA,NA,NA,NA,NA,0.146923400461674,NA,0.279526814818382,NA,0.3610450476408,NA,NA,NA,NA,0.084447674453259,0.574481815099716,NA,NA,0.644029200077057,0.472569834440946,0.163881499320269,NA,NA,0.138771340250969,NA,0.343917466700077,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172843277454376,NA,NA,1.2911325097084,NA,NA,0.52136892080307,NA,NA,NA,0.141944531351328,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22469212859869,NA,NA,NA,NA,0.077231857925654,0.110339742153883,0.445304438471794,0.592189520597458,NA,0.510589763522148,NA,0.160461504012346,0.545449413359165,0.240095146000385,0.319657415151597,NA,0.262088887393475,0.304387487471103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61505588889122,NA,NA,NA,NA,NA,0.52503727376461,NA,NA,NA,NA,NA,NA,NA,0.219245962798596,NA,NA,0.614716038107872,NA,0.08768492564559,0.225014500319958,NA,0.019511695019901,NA,0.222714629024267,0.09604648500681,NA,NA,0.516393974423408,NA,NA,NA,0.322616040706635,NA,NA
1952,NA,NA,NA,NA,NA,0.13820543140173,NA,NA,0.21297899633646,0.140716083347797,NA,NA,0.641795188188553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512123212218284,0.229304321110249,NA,NA,NA,NA,NA,0.490661323070526,0.265590995550156,0.138524308800697,0.017519493587315,NA,NA,0.020991588942707,NA,0.170753367245198,NA,NA,0.255304649472237,NA,NA,0.258070863783359,NA,0.18475940078497,NA,NA,0.396829515695572,0.9287848174572,NA,0.141510672867298,0.236954204738141,0.051086284220218,NA,0.062052918598056,0.358980759978294,NA,0.22227331250906,NA,0.308287769556046,NA,NA,NA,NA,NA,NA,0.138820786029101,NA,0.263981141149998,NA,0.378019914031028,NA,NA,NA,NA,0.063709031790495,0.494339182972908,NA,NA,0.607583284378052,0.441813729703426,0.163803454488516,NA,NA,0.136562846601009,NA,0.363631613552571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182046771049499,NA,NA,1.16201236844063,NA,NA,0.487924054265023,NA,NA,NA,0.133606843650342,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221361920237541,NA,NA,NA,NA,0.08656507730484,0.113749697804451,0.4684818983078,0.529137253761292,NA,0.474861100316048,NA,0.176485106348991,0.546275869011879,0.251422509551048,0.282566890120506,NA,0.230776056647301,0.300308160483837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594904601573944,NA,NA,NA,NA,NA,0.464936643838882,NA,NA,NA,NA,NA,NA,NA,0.262934669852256,NA,NA,0.597301393747329,NA,0.102694984525442,0.241852968931198,NA,0.020729017443955,NA,0.184417854994535,0.090792957693338,NA,NA,0.465048670768738,NA,NA,NA,0.315715104341507,NA,NA
1953,NA,NA,NA,NA,NA,0.150330498814583,NA,NA,0.211957104504108,0.144633688032627,NA,NA,0.610510766506195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417279481887818,0.18185318261385,NA,NA,NA,NA,NA,0.454330533742905,0.258457131683827,0.114890687167645,0.015492359176278,NA,NA,0.017965208273381,NA,0.192686833441258,NA,NA,0.22713553905487,NA,NA,0.234648078680038,NA,0.19356819242239,NA,NA,0.390681862831115,0.867109388113022,NA,0.134820315986872,0.213170878589154,0.051183745265007,NA,0.092530775815248,0.303229525685311,NA,0.198562122881413,NA,0.29130320250988,NA,NA,NA,NA,NA,NA,0.109928920865059,NA,0.257001273334026,NA,0.335560262203216,NA,NA,NA,NA,0.059525102376938,0.480749443173409,NA,NA,0.651907712221145,0.427788250148296,0.165533162653447,0.423558786511421,NA,0.145580977201462,NA,0.341466143727303,NA,NA,NA,0.136450560763479,NA,NA,NA,NA,NA,0.175418846309185,NA,NA,1.11172705888748,NA,NA,0.485137969255448,NA,NA,NA,0.130228154361248,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224662639200687,NA,NA,NA,NA,0.086088038980961,0.11932197958231,0.478665128350258,0.497652918100357,NA,0.394835844635963,NA,0.132485516369343,0.45879603177309,0.244003832340241,0.246063083410263,NA,0.214477494359016,0.258883826434612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.547953516244888,NA,NA,NA,NA,NA,0.423255726695061,NA,NA,NA,NA,NA,NA,NA,0.298762738704682,NA,NA,0.578477084636689,NA,0.090267945080995,0.22685843706131,NA,0.024903409183026,NA,0.189045116305352,0.082454752177,NA,NA,0.442076310515404,NA,NA,NA,0.283377051353455,NA,NA
1954,NA,NA,NA,NA,NA,0.162286780774593,NA,NA,0.221098773181439,0.171664156019688,NA,NA,0.64589849114418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441166311502457,0.201540283858776,NA,NA,NA,NA,NA,0.431497469544411,0.261124163866044,0.111100874841214,0.019523785449564,NA,NA,0.018391240388155,NA,0.174919240176677,NA,NA,0.218868263065815,NA,NA,0.230667755007744,NA,0.221095465123654,NA,NA,0.42434547841549,0.80934402346611,NA,0.150871120393277,0.241804555058479,0.046372201293707,NA,0.087285872548819,0.322529882192612,NA,0.196566268801689,NA,0.290127158164978,NA,NA,NA,NA,NA,NA,0.128348220139742,NA,0.25646810978651,NA,0.306945130228996,NA,NA,NA,NA,0.064432997256518,0.462527543306351,NA,NA,0.649945259094238,0.410318300127983,0.164323765784502,0.420377925038338,0.213920230045914,0.14254079386592,NA,0.365773923695087,NA,NA,NA,0.090656518004835,NA,NA,NA,NA,NA,0.158900320529938,NA,NA,1.20345577597618,NA,NA,0.463289752602577,NA,NA,NA,0.12185475230217,NA,NA,5.49820786714554,NA,NA,NA,NA,NA,NA,0.218821965157986,0.013003340922296,NA,NA,NA,0.090191908180714,0.124025888741017,0.512373685836792,0.528273165225983,NA,0.38555420935154,NA,0.118774484843015,0.440386772155761,0.221803963184357,0.247174583375454,NA,0.236008293926716,0.267409406602383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566564604640007,NA,NA,NA,NA,NA,0.452572837471962,NA,NA,NA,NA,NA,NA,NA,0.269120991230011,NA,NA,0.556794404983521,NA,0.074455812573433,0.190775163471698,NA,0.025420116260648,NA,0.202769488096238,0.081719733774662,NA,NA,0.434938266873359,NA,NA,NA,0.283341154456139,NA,1.70400981005514e-05
1955,NA,NA,NA,NA,NA,0.15112716704607,NA,NA,0.209000788629055,0.195671707391739,NA,NA,0.696791380643845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437848530709744,0.165232047438622,NA,NA,NA,NA,NA,0.434449598193169,0.273097664117813,0.130853701382876,0.015907678287476,NA,NA,0.017911911942065,NA,0.173423111438752,NA,NA,0.21076998859644,NA,NA,0.231151953339577,NA,0.229596570134163,NA,NA,0.439438432455063,0.885066151618958,NA,0.133056998252869,0.233520977199078,0.055727235972882,NA,0.086754471063614,0.334748268127442,NA,0.196013174951077,NA,0.298267260193825,NA,0.10984405875206,NA,NA,NA,NA,0.133293557912111,NA,0.288434505462647,NA,0.304800972342492,NA,NA,NA,NA,0.070020092651248,0.474329292774201,0.417114712297916,NA,0.616859763860702,0.382684610784054,0.168827053159475,0.411022320389747,0.333995835855603,0.139911223202944,NA,0.399783909320831,NA,NA,NA,0.111970517784357,NA,NA,NA,NA,NA,0.158742517232895,NA,NA,1.22461348772049,NA,NA,0.470537260174751,NA,NA,NA,0.117486972361803,NA,NA,5.38225781917572,NA,NA,NA,NA,NA,NA,0.229504533112049,0.011992638115771,0.836502730846406,NA,NA,0.086963932961226,0.140985444188118,0.522871449589729,0.537432283163071,NA,0.398825109004975,NA,0.117410354316235,0.438897654414177,0.239200934767723,0.255958341062069,NA,0.248244225978851,0.253995627164841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591585293412209,NA,NA,NA,NA,NA,0.472360476851464,NA,NA,NA,NA,NA,NA,NA,0.294850960373879,NA,NA,0.518613994121551,NA,0.057436071336269,0.170525185763836,NA,0.030438569374383,NA,0.151912983506918,0.084352761507035,NA,NA,0.43933954834938,NA,NA,NA,0.296560257673264,1.39639854431152,1.81474415512639e-05
1956,NA,NA,NA,NA,NA,0.153745520859957,NA,NA,0.200376339256763,0.215144701302051,NA,NA,0.742670118808746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446819849312305,0.171135619282723,NA,NA,NA,NA,NA,0.445867732167244,0.284088522195816,0.128537576645613,0.020887046121061,NA,NA,0.018936293199658,NA,0.161690562963486,NA,NA,0.208195745944977,NA,NA,0.247620046138764,NA,0.238791972398758,NA,NA,0.447477713227272,0.871281445026398,NA,0.1317538022995,0.209927812218667,0.060768966563047,NA,0.075154468417167,0.337706431746483,NA,0.201100446283818,NA,0.296155527234078,NA,0.110504608601332,NA,NA,NA,NA,0.132970158010722,NA,0.317327745258808,NA,0.30394683778286,NA,NA,NA,NA,0.081015449017286,0.433082059025765,0.521114587783814,NA,0.668534308671951,0.39477451145649,0.184484884142875,0.418378621339798,0.220983589068055,0.159946292638779,NA,0.367476768791676,NA,NA,NA,0.122887510806322,NA,NA,NA,NA,NA,0.172605074942112,NA,NA,1.19011548161507,NA,NA,0.408108904957771,NA,NA,NA,0.121252492070198,NA,NA,4.41228759288788,NA,NA,NA,NA,NA,NA,0.220245219767094,0.012484354665503,0.835375338792801,NA,NA,0.097198475152254,0.12604171410203,0.551476180553436,0.550651103258133,NA,0.396669268608093,NA,0.122046194970608,0.43595302850008,0.258508205413819,0.220169462263585,NA,0.25995496660471,0.273195631802082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.605713814496994,NA,NA,NA,NA,NA,0.488348037004471,NA,NA,NA,NA,NA,NA,NA,0.284393817186355,NA,NA,0.522535964846611,NA,0.048065055161714,0.185036104172468,NA,0.028371116146446,NA,0.154553104192019,0.092080552130938,NA,NA,0.459361463785172,NA,NA,NA,0.284865185618401,1.39116507768631,1.81556870302302e-05
1957,NA,NA,NA,NA,NA,0.15636795386672,NA,NA,0.195538409054279,0.232291467487812,NA,NA,0.739174991846085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492514878511429,0.162756636738777,NA,NA,NA,NA,NA,0.427069008350373,0.289328113198281,0.126400277018547,0.020725887268782,NA,NA,0.018795754760503,NA,0.147305563092232,NA,NA,0.228642828762531,NA,NA,0.25292832404375,NA,0.252774730324745,NA,NA,0.44823445379734,0.83000248670578,NA,0.132195040583611,0.228870064020157,0.061168152838945,NA,0.089839424937964,0.346841171383858,NA,0.205214835703373,NA,0.29541052877903,NA,0.122640192508698,NA,NA,NA,NA,0.138010371476412,NA,0.323615051805973,NA,0.308299317955971,NA,NA,NA,NA,0.081945281475783,0.440848842263222,0.559396982192993,NA,0.602440446615219,0.376096658408642,0.209147557616234,0.419722497463227,0.252108076587319,0.175845921039581,NA,0.353361986577511,NA,NA,NA,0.135124919004738,NA,NA,NA,NA,NA,0.170301534235477,NA,NA,1.15743991732597,NA,NA,0.409125536680221,NA,NA,NA,0.113677863031626,NA,NA,4.72178572416306,NA,NA,NA,NA,NA,NA,0.2237259298563,0.01158453267999,0.825079768896103,NA,NA,0.086334774270653,0.129016637802124,0.544103503227234,0.535831063985825,NA,0.389979302883148,NA,0.108068618923426,0.421074882149697,0.252713054418564,0.229412846267224,NA,0.263361185789109,0.326387822628022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610831379890442,NA,NA,NA,NA,NA,0.515170305967331,NA,NA,NA,NA,NA,NA,NA,0.274639204144478,NA,NA,0.516918554902077,NA,0.044504042714835,0.17995672672987,NA,0.026557137258351,NA,0.146783288568259,0.095512773841619,NA,NA,0.521943509578704,NA,NA,NA,0.287362948060035,1.23889321088791,1.70046841958538e-05
1958,NA,NA,NA,NA,NA,0.143805786967277,NA,NA,0.184578582644462,0.212728671729565,NA,NA,0.686169505119324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386267110705375,0.136836092919111,NA,NA,NA,NA,NA,0.377104848623276,0.273012131452561,0.111622143536806,0.02263979613781,NA,NA,0.016505432315171,NA,0.133810017257929,NA,NA,0.206987604498864,NA,NA,0.26994090527296,NA,0.241542629897595,NA,NA,0.446275904774666,0.801797449588775,NA,0.119643580168485,0.208302423357963,0.064436720684171,NA,0.082178968936205,0.30993914604187,NA,0.184866562485695,NA,0.276195406913757,NA,0.094991952180862,NA,NA,NA,NA,0.14008503779769,NA,0.295215025544167,NA,0.283128127455711,NA,NA,NA,NA,0.065701434388756,0.446695700287819,0.588298544287682,NA,0.572092920541763,0.364435754716396,0.201727867126465,0.396152690052986,0.234745115973055,0.143962468951941,NA,0.311610490083694,NA,NA,NA,0.109354223124683,NA,NA,NA,NA,NA,0.161329932510853,NA,NA,1.11411091685295,NA,NA,0.368527173995972,NA,NA,NA,0.102023094892502,NA,NA,3.15819272398949,NA,NA,NA,NA,NA,NA,0.217902369797229,0.009353884495795,0.749644517898559,NA,NA,0.079193066805602,0.128279134631157,0.519740536808967,0.515790700912476,NA,0.368004888296127,NA,0.097294956445694,0.378342583775521,0.227823130786419,0.195558212697506,NA,0.245579585433006,0.305400088429451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534980356693268,NA,NA,NA,NA,NA,0.477899998426438,NA,NA,NA,NA,NA,NA,NA,0.231485359370709,NA,NA,0.506515875458717,NA,0.050948176532984,0.170674368739129,NA,0.027739559300243,NA,0.118666414171457,0.086883272975684,NA,NA,0.414187505841255,NA,NA,NA,0.270100697875023,1.09014347195625,1.6262491044472e-05
1959,NA,NA,NA,NA,NA,0.150476668030024,NA,NA,0.195848569273949,0.217737130820751,NA,NA,0.714856326580047,0.05808155424893,0.071644954383373,0.047072979155928,NA,NA,NA,NA,NA,NA,NA,0.478232115507126,0.152133591473103,NA,NA,NA,NA,NA,0.382894992828369,0.286765694618225,0.11827078089118,0.031523293815553,NA,NA,0.020539451390505,NA,0.137664765119553,NA,NA,0.204177848994732,NA,NA,0.289276108145714,NA,0.25493548810482,NA,NA,0.459800511598587,0.696435034275055,NA,0.116419386118651,0.212621465325356,0.073451047763228,NA,0.079165823757648,0.332288756966591,NA,0.187265001237392,NA,0.275890842080116,NA,0.101664889603854,0.126428909599781,NA,NA,NA,0.137082263827324,NA,0.294839724898339,NA,0.27183972299099,NA,NA,NA,NA,0.0653060618788,0.44701437652111,0.552293002605438,NA,0.574144333600998,0.361671037971974,0.2050691395998,0.405154913663864,0.267041712999344,0.153947837650776,NA,0.323505207896232,NA,NA,NA,0.091473795473576,NA,NA,NA,NA,NA,0.162825040519237,NA,NA,1.15017992258072,NA,NA,0.326105996966362,NA,NA,NA,0.101211700588465,NA,NA,2.61120474338531,NA,NA,NA,NA,NA,NA,0.218842148780823,0.010768425418064,0.743958294391632,NA,NA,0.078766552731395,0.128982562571764,0.535286813974381,0.526103734970093,NA,0.347048938274383,NA,0.130326911807061,0.348993293941021,0.218588002026081,0.162541180849076,NA,0.22945412248373,0.280430607497692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521584406495095,NA,NA,NA,NA,NA,0.464922934770584,NA,NA,NA,NA,NA,NA,NA,0.231995120644569,NA,NA,0.500774279236793,NA,0.058190405368805,0.18345932662487,NA,0.026526984758675,NA,0.126947473734618,0.088331077247858,NA,NA,0.394381761550903,NA,NA,NA,0.269204124808311,1.24662482738495,1.53260634760954e-05
